date,Close,Bitcoin,Blockchain,Crypto,Cryptocurrency,Economy,Ethereum,Gold,Market,NFT,,,,,,,,
22/03/19,4023.968262,2.301680952,20.06142975,2.503142664,4.159704369,43.79746083,1.810945953,14.02848672,18.90740145,0.24723338,,,,,,,,
23/03/19,4035.826416,2.577640544,14.09482503,2.503142664,3.911823252,31.76469857,1.556504099,19.63988141,23.82799803,0.121521492,,,,,,,,
24/03/19,4022.168213,2.025721361,14.46773782,2.450284041,4.531526045,36.14024848,1.556504099,21.5103463,17.67725231,0.092188718,,,,,,,,
25/03/19,3963.070557,2.577640544,21.18016813,2.978870272,4.779407162,54.73633562,1.726132002,14.02848672,18.90740145,0.196948625,,,,,,,,
26/03/19,3985.080811,2.025721361,21.92599372,2.714577157,4.779407162,55.8302231,1.64131805,14.02848672,11.52650658,0.234662191,,,,,,,,
27/03/19,4087.066162,2.99157993,23.7905577,3.031728896,4.407585486,44.89134831,1.471690148,10.28755693,18.90740145,0.259804569,,,,,,,,
28/03/19,4069.107178,2.577640544,23.04473211,2.76743578,4.283644928,55.8302231,1.556504099,9.35232448,13.98680487,0.150854266,,,,,,,,
29/03/19,4098.374512,2.99157993,20.80725534,2.873153026,4.903347721,45.98523579,1.895759905,12.15802182,15.21695402,0.201139021,,,,,,,,
30/03/19,4106.660156,2.439660748,17.07812739,2.76743578,4.159704369,28.48303613,1.556504099,17.76941651,23.82799803,0.192758228,,,,,,,,
31/03/19,4105.404297,2.163701157,16.70521459,2.503142664,4.159704369,33.95247353,1.726132002,17.76941651,11.52650658,0.192758228,,,,,,,,
01/04/19,4158.183105,2.853600135,23.4176449,2.820294403,4.903347721,50.36078571,2.150201759,10.28755693,16.44710316,0.205329417,,,,,,,,
02/04/19,4879.87793,9.614610121,28.63842403,4.670346214,8.125802244,54.73633562,3.507224983,11.22278938,13.98680487,0.163425455,,,,,,,,
03/04/19,4973.021973,10.02854951,26.02803447,5.093215199,8.993386155,52.54856066,4.694620304,13.09325427,12.75665573,0.255614173,,,,,,,,
04/04/19,4922.798828,6.855014208,26.02803447,3.454597881,6.266693865,52.54856066,3.507224983,12.15802182,12.75665573,0.272375758,,,,,,,,
05/04/19,5036.681152,4.509357682,21.18016813,3.190304765,5.523050514,48.17301075,2.404643614,12.15802182,17.67725231,0.243042984,,,,,,,,
06/04/19,5059.817383,4.233398091,16.70521459,3.031728896,5.399109955,25.20137369,2.404643614,19.63988141,22.59784888,0.138283077,,,,,,,,
07/04/19,5198.896973,3.9574385,16.70521459,3.348880635,5.275169396,37.23413596,3.592038934,13.09325427,21.36769974,0.058665548,,,,,,,,
08/04/19,5289.770996,5.199256661,25.28220888,3.190304765,5.646991072,56.92411058,3.422411031,13.09325427,11.52650658,0.310089324,,,,,,,,
09/04/19,5204.958496,4.509357682,24.90929608,3.243163388,5.399109955,53.64244814,2.659085468,10.28755693,13.98680487,0.209519814,,,,,,,,
10/04/19,5324.551758,4.509357682,27.89259844,3.401739258,5.646991072,50.36078571,2.828713371,8.417092032,11.52650658,0.138283077,,,,,,,,
11/04/19,5064.487793,4.095418296,24.16347049,3.454597881,5.399109955,52.54856066,2.489457565,8.417092032,20.1375506,0.167615851,,,,,,,,
12/04/19,5089.539063,3.9574385,22.29890652,3.983184112,4.779407162,48.17301075,1.980573856,11.22278938,21.36769974,0.079617529,,,,,,,,
13/04/19,5096.586426,3.405519317,14.09482503,4.194618605,4.531526045,23.01359874,1.726132002,14.96371917,20.1375506,0.117331096,,,,,,,,
14/04/19,5167.722168,2.853600135,17.82395298,3.77174962,4.655466603,29.57692361,1.980573856,12.15802182,17.67725231,0.092188718,,,,,,,,
15/04/19,5067.108398,3.681478909,22.29890652,3.718890997,4.779407162,51.45467319,2.235015711,8.417092032,12.75665573,0.121521492,,,,,,,,
16/04/19,5235.55957,3.543499113,24.53638329,3.507456504,5.027288279,51.45467319,2.150201759,8.417092032,15.21695402,0.305898928,,,,,,,,
17/04/19,5251.937988,3.681478909,23.04473211,3.454597881,5.523050514,56.92411058,2.150201759,11.22278938,17.67725231,0.263994965,,,,,,,,
18/04/19,5298.385742,3.819458704,22.67181931,3.507456504,4.655466603,44.89134831,2.235015711,11.22278938,22.59784888,0.171806247,,,,,,,,
19/04/19,5303.8125,3.267539522,21.55308093,3.137446142,4.407585486,32.85858605,2.065387808,15.89895162,34.89934033,0.159235058,,,,,,,,
20/04/19,5337.88623,3.267539522,18.19686577,3.348880635,4.03576381,21.91971126,2.235015711,14.96371917,27.51844546,0.121521492,,,,,,,,
21/04/19,5314.53125,2.99157993,17.45104018,2.926011649,4.159704369,24.10748622,2.065387808,23.3808112,29.97874375,0.268185361,,,,,,,,
22/04/19,5399.365234,3.405519317,21.92599372,3.454597881,4.779407162,47.07912327,2.150201759,12.15802182,20.1375506,0.301708532,,,,,,,,
23/04/19,5572.362305,5.613196048,30.13007521,3.296022011,5.399109955,59.11188554,2.74389942,8.417092032,20.1375506,0.276566154,,,,,,,,
24/04/19,5464.866699,4.095418296,31.62172639,3.401739258,4.655466603,50.36078571,2.404643614,13.09325427,15.21695402,0.419039627,,,,,,,,
25/04/19,5210.515625,4.095418296,30.50298801,3.137446142,4.655466603,48.17301075,2.065387808,11.22278938,15.21695402,0.385516457,,,,,,,,
26/04/19,5279.348145,4.095418296,23.7905577,3.243163388,5.399109955,48.17301075,2.235015711,9.35232448,13.98680487,0.293327739,,,,,,,,
27/04/19,5268.291016,3.129559726,18.19686577,2.820294403,3.911823252,25.20137369,1.556504099,15.89895162,22.59784888,0.331041305,,,,,,,,
28/04/19,5285.13916,2.99157993,19.31560416,3.137446142,4.03576381,35.046361,1.64131805,10.28755693,20.1375506,0.297518135,,,,,,,,
29/04/19,5247.352539,2.853600135,26.40094726,3.243163388,3.911823252,60.20577302,1.895759905,11.22278938,15.21695402,0.28075655,,,,,,,,
30/04/19,5350.726563,3.352107784,28.44530848,2.975002568,5.182213978,58.23677555,3.458759868,9.572379174,13.98680487,0.18018704,,,,,,,,
01/05/19,5402.697266,3.352107784,24.91595524,2.906673129,4.899904927,70.02888258,2.134046721,13.0382406,25.05814717,0.196948625,,,,,,,,
02/05/19,5505.283691,3.352107784,24.91595524,2.906673129,4.476441352,50.73270745,1.968457578,13.0382406,18.90740145,0.217900606,,,,,,,,
03/05/19,5768.289551,4.687396128,25.62182589,3.453308646,5.323368503,49.66069772,2.630814151,19.96996345,21.36769974,0.209519814,,,,,,,,
04/05/19,5831.16748,4.420338459,22.09247265,3.111661448,4.052977777,28.22050314,2.299635864,17.65938917,17.67725231,0.150854266,,,,,,,,
05/05/19,5795.708496,3.886223121,21.03366668,2.838343689,4.899904927,33.58055178,1.968457578,16.50410202,17.67725231,0.196948625,,,,,,,,
06/05/19,5746.807129,3.619165453,25.26889056,2.975002568,4.476441352,60.38079501,2.630814151,13.0382406,15.21695402,0.209519814,,,,,,,,
07/05/19,5829.501465,5.221511466,30.2099851,3.316649767,5.041059452,56.0927561,2.961992438,21.12525059,17.67725231,0.150854266,,,,,,,,
08/05/19,5982.45752,4.954453797,28.7982438,3.384979206,5.182213978,55.02074637,2.299635864,8.417092032,20.1375506,0.339422098,,,,,,,,
09/05/19,6174.528809,5.755626804,28.44530848,3.316649767,5.041059452,55.02074637,2.961992438,9.572379174,18.90740145,0.230471795,,,,,,,,
10/05/19,6378.849121,6.82385748,24.21008459,3.453308646,5.182213978,50.73270745,2.465225008,8.417092032,23.82799803,0.201139021,,,,,,,,
11/05/19,7204.771484,10.02854951,21.73953733,4.273261922,6.029141128,25.00447395,3.789938155,13.0382406,28.74859461,0.096379114,,,,,,,,
12/05/19,6972.371582,10.29560718,19.62192538,3.794955845,7.017222804,32.50854205,3.624349011,10.72766632,21.36769974,0.083807925,,,,,,,,
13/05/19,7814.915039,12.43206853,25.26889056,4.341591362,6.593759228,52.87672691,3.789938155,9.572379174,17.67725231,0.209519814,,,,,,,,
14/05/19,7994.416016,14.03441454,30.2099851,5.093215199,8.569922579,60.38079501,5.114651301,10.72766632,20.1375506,0.268185361,,,,,,,,
15/05/19,8205.167969,11.09678018,33.38640301,5.024885759,8.428768054,61.45280474,6.770542735,9.572379174,18.90740145,0.259804569,,,,,,,,
16/05/19,7884.90918,10.02854951,28.7982438,4.81989744,7.722995429,56.0927561,7.101721022,8.417092032,17.67725231,0.238852587,,,,,,,,
17/05/19,7343.895508,10.29560718,23.50421394,3.863285284,6.734913753,41.08461989,4.452294728,13.0382406,12.75665573,0.150854266,,,,,,,,
18/05/19,7271.208008,6.82385748,18.91605473,3.179990887,5.323368503,22.86045449,3.293170724,18.81467631,21.36769974,0.142473473,,,,,,,,
19/05/19,8197.689453,8.159145825,19.26899006,3.384979206,5.887986603,30.36452259,3.789938155,15.34881488,21.36769974,0.146663869,,,,,,,,
20/05/19,7978.309082,8.159145825,23.85714927,3.384979206,5.605677553,51.80471718,4.121116441,11.88295346,18.90740145,0.230471795,,,,,,,,
21/05/19,7963.327637,8.159145825,25.26889056,3.794955845,6.452604703,52.87672691,3.624349011,10.72766632,18.90740145,0.196948625,,,,,,,,
22/05/19,7680.066406,7.090915149,25.26889056,3.726626405,6.452604703,55.02074637,3.127581581,4.951230607,15.21695402,0.201139021,,,,,,,,
23/05/19,7881.84668,6.82385748,27.38650251,3.726626405,5.041059452,45.3726588,2.630814151,4.951230607,13.98680487,0.205329417,,,,,,,,
24/05/19,7987.371582,6.022684473,26.32769654,3.521638086,5.887986603,40.01261016,3.458759868,6.106517749,22.59784888,0.230471795,,,,,,,,
25/05/19,8052.543945,4.954453797,18.56311941,3.316649767,4.899904927,23.93246422,2.630814151,11.88295346,28.74859461,0.21371021,,,,,,,,
26/05/19,8673.21582,5.755626804,17.85724876,3.248320327,5.605677553,27.14849341,2.961992438,11.88295346,21.36769974,0.226281399,,,,,,,,
27/05/19,8805.77832,10.82972251,24.21008459,4.546579681,7.158377329,33.58055178,3.624349011,9.572379174,20.1375506,0.230471795,,,,,,,,
28/05/19,8719.961914,8.426203494,28.7982438,4.068273603,6.734913753,43.22863935,3.624349011,8.417092032,12.75665573,0.146663869,,,,,,,,
29/05/19,8659.487305,8.426203494,27.73943783,3.931614724,6.734913753,45.3726588,3.458759868,9.572379174,18.90740145,0.230471795,,,,,,,,
30/05/19,8319.472656,8.426203494,26.32769654,4.478250242,6.876068279,45.3726588,3.789938155,14.19352774,20.1375506,0.21371021,,,,,,,,
31/05/19,8574.501953,7.892088156,23.15127862,3.726626405,6.311450178,38.94060043,3.127581581,14.19352774,23.82799803,0.24723338,,,,,,,,
01/06/19,8564.016602,5.755626804,15.73963682,3.248320327,5.323368503,22.86045449,2.796403294,13.0382406,26.28829632,0.083807925,,,,,,,,
02/06/19,8742.958008,5.755626804,14.68083085,3.316649767,5.464523028,32.50854205,3.127581581,14.19352774,25.05814717,0.171806247,,,,,,,,
03/06/19,8208.995117,6.556799811,21.03366668,3.589967526,5.464523028,40.01261016,2.796403294,9.572379174,10.29635744,0.209519814,,,,,,,,
04/06/19,7707.770996,8.159145825,24.21008459,3.931614724,6.311450178,44.30064907,3.127581581,6.106517749,13.98680487,0.209519814,,,,,,,,
05/06/19,7824.231445,6.022684473,21.73953733,3.589967526,5.464523028,43.22863935,2.465225008,10.72766632,13.98680487,0.129902284,,,,,,,,
06/06/19,7822.023438,6.022684473,23.85714927,3.043332008,6.029141128,35.72457124,2.299635864,8.417092032,13.98680487,0.268185361,,,,,,,,
07/06/19,8043.951172,6.289742142,23.15127862,3.453308646,7.158377329,35.72457124,2.630814151,13.0382406,17.67725231,0.305898928,,,,,,,,
08/06/19,7954.12793,3.886223121,14.68083085,3.248320327,6.734913753,25.00447395,2.134046721,11.88295346,21.36769974,0.201139021,,,,,,,,
09/06/19,7688.077148,4.15328079,16.44550747,2.975002568,5.041059452,32.50854205,2.299635864,9.572379174,26.28829632,0.192758228,,,,,,,,
10/06/19,8000.32959,4.954453797,21.73953733,3.589967526,5.605677553,41.08461989,2.134046721,13.0382406,20.1375506,0.108950303,,,,,,,,
11/06/19,7927.714355,5.488569135,22.7983433,3.726626405,6.311450178,41.08461989,2.796403294,14.19352774,12.75665573,0.234662191,,,,,,,,
12/06/19,8145.857422,5.755626804,23.15127862,4.204932483,5.464523028,41.08461989,2.465225008,14.19352774,16.44710316,0.209519814,,,,,,,,
13/06/19,8230.923828,5.221511466,23.85714927,3.658296965,5.041059452,34.65256151,2.465225008,9.572379174,17.67725231,0.142473473,,,,,,,,
14/06/19,8693.833008,6.289742142,25.26889056,3.794955845,7.017222804,31.43653232,2.630814151,14.19352774,16.44710316,0.159235058,,,,,,,,
15/06/19,8838.375,5.488569135,17.15137811,3.453308646,6.029141128,25.00447395,2.465225008,21.12525059,26.28829632,0.113140699,,,,,,,,
16/06/19,8994.488281,8.159145825,17.15137811,3.863285284,6.593759228,31.43653232,3.127581581,18.81467631,18.90740145,0.083807925,,,,,,,,
17/06/19,9320.352539,8.426203494,23.85714927,4.683238561,7.722995429,37.8685907,3.458759868,21.12525059,13.98680487,0.196948625,,,,,,,,
18/06/19,9081.762695,8.426203494,31.26879107,5.639850716,14.49841263,37.8685907,3.458759868,22.28053773,15.21695402,0.21371021,,,,,,,,
19/06/19,9273.521484,7.090915149,30.56292042,5.093215199,10.96954951,42.15662962,3.293170724,21.12525059,21.36769974,0.129902284,,,,,,,,
20/06/19,9527.160156,7.357972818,26.32769654,3.931614724,8.993386155,40.01261016,2.961992438,29.21226058,21.36769974,0.297518135,,,,,,,,
21/06/19,10144.55664,10.02854951,23.85714927,4.478250242,7.864149954,31.43653232,4.121116441,28.05697344,21.36769974,0.062855944,,,,,,,,
22/06/19,10701.69141,16.9720489,21.03366668,5.639850716,9.69915878,27.14849341,5.942597018,30.36754772,27.51844546,0.21371021,,,,,,,,
23/06/19,10855.37109,12.43206853,18.56311941,4.341591362,7.722995429,27.14849341,4.286705585,28.05697344,22.59784888,0.092188718,,,,,,,,
24/06/19,11011.10254,11.89795319,24.21008459,4.751568,8.005304479,37.8685907,4.617883871,29.21226058,16.44710316,0.205329417,,,,,,,,
25/06/19,11790.91699,12.96618387,24.91595524,5.161544638,7.299531854,37.8685907,4.783473015,30.36754772,16.44710316,0.155044662,,,,,,,,
26/06/19,13016.23145,24.7167213,29.50411445,6.801451191,10.54608593,33.58055178,7.764077595,31.52283487,15.21695402,0.255614173,,,,,,,,
27/06/19,11182.80664,20.71085627,28.44530848,5.913168475,9.13454068,35.72457124,5.445829588,26.9016863,16.44710316,0.18018704,,,,,,,,
28/06/19,12407.33203,15.36970289,23.85714927,5.229874078,6.876068279,32.50854205,4.783473015,23.43582487,17.67725231,0.21371021,,,,,,,,
29/06/19,11959.37109,10.82972251,17.15137811,4.273261922,6.593759228,25.00447395,4.121116441,30.36754772,29.97874375,0.134092681,,,,,,,,
30/06/19,10817.15527,9.49443417,14.32789552,4.546579681,5.887986603,27.14849341,4.452294728,44.23099342,26.28829632,0.217900606,,,,,,,,
01/07/19,10583.13477,11.63089552,23.50421394,5.298203518,6.593759228,33.58055178,4.286705585,32.67812201,17.67725231,0.21371021,,,,,,,,
02/07/19,10801.67773,11.09678018,24.21008459,4.81989744,7.158377329,36.79658097,4.452294728,23.43582487,18.90740145,0.255614173,,,,,,,,
03/07/19,11961.26953,9.761491839,20.32779603,4.341591362,6.734913753,32.50854205,4.286705585,31.52283487,20.1375506,0.150854266,,,,,,,,
04/07/19,11215.4375,9.49443417,22.7983433,3.931614724,6.876068279,34.65256151,4.286705585,36.14398343,22.59784888,0.21371021,,,,,,,,
05/07/19,10978.45996,8.159145825,21.73953733,3.521638086,5.887986603,35.72457124,3.789938155,26.9016863,21.36769974,0.272375758,,,,,,,,
06/07/19,11208.55078,6.289742142,14.68083085,3.179990887,5.746832078,30.36452259,3.293170724,30.36754772,27.51844546,0.209519814,,,,,,,,
07/07/19,11450.84668,6.289742142,14.68083085,3.589967526,5.041059452,32.50854205,4.452294728,38.45455772,28.74859461,0.129902284,,,,,,,,
08/07/19,12285.95801,8.693261163,21.03366668,3.453308646,5.464523028,40.01261016,4.783473015,54.6285777,16.44710316,0.163425455,,,,,,,,
09/07/19,12573.8125,10.56266485,23.85714927,4.409920802,6.452604703,38.94060043,5.280240445,21.12525059,17.67725231,0.28075655,,,,,,,,
10/07/19,12156.5127,11.36383785,23.15127862,3.794955845,6.029141128,38.94060043,6.108186162,14.19352774,17.67725231,0.175996643,,,,,,,,
11/07/19,11358.66211,10.29560718,21.73953733,3.863285284,6.452604703,35.72457124,8.426434169,16.50410202,16.44710316,0.289137343,,,,,,,,
12/07/19,11815.98633,9.49443417,20.68073135,3.794955845,6.311450178,32.50854205,10.24791475,15.34881488,20.1375506,0.21371021,,,,,,,,
13/07/19,11392.37891,7.090915149,13.9749602,3.384979206,5.605677553,29.29251287,12.40057361,23.43582487,31.2088929,0.146663869,,,,,,,,
14/07/19,10256.05859,7.625030487,14.32789552,3.521638086,5.746832078,30.36452259,12.06939532,15.34881488,21.36769974,0.108950303,,,,,,,,
15/07/19,10895.08984,10.29560718,21.386602,3.931614724,7.017222804,38.94060043,10.91027132,16.50410202,13.98680487,0.196948625,,,,,,,,
16/07/19,9477.641602,10.29560718,22.7983433,4.136603043,7.440686379,40.01261016,10.74468218,16.50410202,13.98680487,0.18018704,,,,,,,,
17/07/19,9693.802734,10.56266485,24.56301992,3.999944164,6.876068279,33.58055178,11.57262789,17.65938917,15.21695402,0.071236737,,,,,,,,
18/07/19,10666.48242,9.49443417,22.09247265,3.384979206,5.746832078,34.65256151,16.37471305,18.81467631,18.90740145,0.201139021,,,,,,,,
19/07/19,10530.73242,7.625030487,19.26899006,2.838343689,5.323368503,31.43653232,8.095255882,23.43582487,17.67725231,0.272375758,,,,,,,,
20/07/19,10767.13965,7.090915149,13.62202488,3.111661448,4.899904927,25.00447395,2.299635864,24.59111202,29.97874375,0.155044662,,,,,,,,
21/07/19,10599.10547,5.488569135,14.32789552,2.838343689,5.323368503,30.36452259,1.968457578,23.43582487,23.82799803,0.201139021,,,,,,,,
22/07/19,10343.10645,6.82385748,19.97486071,3.248320327,5.887986603,37.8685907,2.299635864,21.12525059,13.98680487,0.196948625,,,,,,,,
23/07/19,9900.767578,7.090915149,21.73953733,3.316649767,6.170295653,34.65256151,2.630814151,15.34881488,15.21695402,0.226281399,,,,,,,,
24/07/19,9811.925781,7.892088156,19.97486071,2.975002568,6.170295653,33.58055178,2.465225008,18.81467631,18.90740145,0.222091002,,,,,,,,
25/07/19,9911.841797,7.090915149,19.62192538,3.248320327,5.464523028,33.58055178,2.299635864,17.65938917,15.21695402,0.289137343,,,,,,,,
26/07/19,9870.303711,5.755626804,17.85724876,2.906673129,5.464523028,31.43653232,1.968457578,21.12525059,20.1375506,0.263994965,,,,,,,,
27/07/19,9477.677734,5.755626804,14.68083085,2.906673129,5.464523028,27.14849341,1.637279291,21.12525059,31.2088929,0.205329417,,,,,,,,
28/07/19,9552.860352,5.221511466,13.62202488,2.906673129,5.323368503,31.43653232,1.968457578,18.81467631,26.28829632,0.150854266,,,,,,,,
29/07/19,9519.145508,6.556799811,18.21018409,3.179990887,5.323368503,38.94060043,2.299635864,21.12525059,16.44710316,0.243042984,,,,,,,,
30/07/19,9607.423828,6.289742142,21.03366668,3.248320327,5.464523028,41.08461989,2.134046721,18.81467631,16.44710316,0.251423776,,,,,,,,
31/07/19,10085.62793,6.022684473,19.97486071,2.975002568,4.758750402,36.79658097,2.299635864,18.81467631,16.44710316,0.167615851,,,,,,,,
01/08/19,10399.66895,6.022684473,19.97486071,2.63335537,5.041059452,38.94060043,2.134046721,16.50410202,18.90740145,0.251423776,,,,,,,,
02/08/19,10518.17481,6.556799811,16.44550747,2.770014249,5.605677553,38.94060043,1.968457578,22.28053773,22.59784888,0.171806247,,,,,,,,
03/08/19,10821.72656,5.488569135,12.91615423,2.975002568,5.041059452,35.72457124,2.134046721,22.28053773,32.43904204,0.251423776,,,,,,,,
04/08/19,10970.18457,5.488569135,13.26908955,2.70168481,3.911823252,29.29251287,1.802868434,15.34881488,26.28829632,0.18018704,,,,,,,,
05/08/19,11805.65332,10.02854951,19.62192538,3.316649767,5.464523028,42.15662962,2.796403294,29.21226058,28.74859461,0.171806247,,,,,,,,
06/08/19,11478.16895,10.29560718,20.32779603,3.453308646,6.170295653,44.30064907,2.796403294,25.74639916,23.82799803,0.184377436,,,,,,,,
07/08/19,11941.96875,8.693261163,20.68073135,2.975002568,5.182213978,38.94060043,2.134046721,28.05697344,25.05814717,0.238852587,,,,,,,,
08/08/19,11966.40723,8.159145825,19.97486071,2.906673129,5.041059452,37.8685907,2.299635864,32.67812201,21.36769974,0.297518135,,,,,,,,
09/08/19,11862.93652,7.090915149,18.91605473,3.043332008,5.041059452,36.79658097,2.465225008,34.98869629,27.51844546,0.243042984,,,,,,,,
10/08/19,11354.02441,6.022684473,12.21028358,2.496696491,4.335286827,26.07648368,1.968457578,37.29927057,31.2088929,0.155044662,,,,,,,,
11/08/19,11523.5791,5.221511466,12.5632189,2.63335537,4.335286827,27.14849341,1.968457578,25.74639916,26.28829632,0.171806247,,,,,,,,
12/08/19,11382.61621,6.556799811,18.56311941,3.248320327,4.617595877,41.08461989,2.630814151,30.36754772,21.36769974,0.142473473,,,,,,,,
13/08/19,10895.83008,6.82385748,21.03366668,3.316649767,5.041059452,41.08461989,2.630814151,33.83340915,21.36769974,0.318470117,,,,,,,,
14/08/19,10051.7041,7.892088156,19.62192538,3.589967526,4.758750402,50.73270745,2.465225008,31.52283487,27.51844546,0.268185361,,,,,,,,
15/08/19,10311.5459,8.693261163,17.85724876,3.316649767,4.758750402,59.30878528,2.465225008,34.98869629,33.66919119,0.192758228,,,,,,,,
16/08/19,10374.33887,6.82385748,18.56311941,2.906673129,4.335286827,49.66069772,2.299635864,32.67812201,28.74859461,0.238852587,,,,,,,,
17/08/19,10231.74414,4.954453797,12.5632189,2.63335537,3.911823252,35.72457124,1.802868434,32.67812201,25.05814717,0.155044662,,,,,,,,
18/08/19,10345.81055,4.687396128,12.5632189,2.56502593,3.911823252,44.30064907,1.968457578,29.21226058,26.28829632,0.108950303,,,,,,,,
19/08/19,10916.05371,6.289742142,19.62192538,2.975002568,4.617595877,46.44466853,2.465225008,31.52283487,17.67725231,0.171806247,,,,,,,,
20/08/19,10763.23242,6.556799811,19.62192538,3.111661448,4.899904927,71.1008923,2.465225008,29.21226058,20.1375506,0.209519814,,,,,,,,
21/08/19,10138.04981,6.022684473,22.09247265,3.111661448,4.617595877,59.30878528,2.630814151,28.05697344,21.36769974,0.138283077,,,,,,,,
22/08/19,10131.05566,6.556799811,20.32779603,2.770014249,4.335286827,59.30878528,2.299635864,24.59111202,21.36769974,0.263994965,,,,,,,,
23/08/19,10407.96484,5.488569135,17.50431344,2.975002568,4.052977777,49.66069772,2.134046721,22.28053773,23.82799803,0.238852587,,,,,,,,
24/08/19,10159.96094,4.420338459,12.5632189,2.496696491,3.629514202,37.8685907,1.968457578,30.36754772,32.43904204,0.234662191,,,,,,,,
25/08/19,10138.51758,4.420338459,12.91615423,2.291708171,3.770668727,44.30064907,1.637279291,19.96996345,23.82799803,0.125711888,,,,,,,,
26/08/19,10370.82031,5.755626804,18.56311941,2.70168481,4.335286827,59.30878528,2.299635864,32.67812201,21.36769974,0.24723338,,,,,,,,
27/08/19,10185.5,5.488569135,20.32779603,2.906673129,4.476441352,64.66883393,2.299635864,30.36754772,21.36769974,0.339422098,,,,,,,,
28/08/19,9754.422852,6.289742142,19.62192538,3.111661448,4.899904927,55.02074637,2.299635864,29.21226058,16.44710316,0.201139021,,,,,,,,
29/08/19,9510.200195,6.556799811,20.32779603,3.384979206,4.758750402,60.38079501,2.299635864,28.05697344,18.90740145,0.243042984,,,,,,,,
30/08/19,9598.173828,5.221511466,18.56311941,2.975002568,4.758750402,55.02074637,2.299635864,33.83340915,22.59784888,0.175996643,,,,,,,,
31/08/19,9630.664063,3.886223121,13.9749602,2.291708171,3.629514202,41.08461989,1.802868434,30.36754772,27.51844546,0,,,,,,,,
01/09/19,9757.970703,4.15328079,11.50441293,2.223378732,3.347205151,48.58868799,1.637279291,22.28053773,22.59784888,0.159235058,,,,,,,,
02/09/19,10346.76074,5.221511466,16.09257214,2.838343689,4.335286827,43.22863935,1.968457578,26.9016863,17.67725231,0.201139021,,,,,,,,
03/09/19,10623.54004,6.556799811,19.62192538,3.111661448,4.617595877,61.45280474,2.134046721,30.36754772,16.44710316,0.196948625,,,,,,,,
04/09/19,10594.49316,5.755626804,21.03366668,2.838343689,4.335286827,64.66883393,1.968457578,34.98869629,12.75665573,0.268185361,,,,,,,,
05/09/19,10575.5332,4.954453797,21.03366668,2.838343689,4.194132302,63.5968242,1.968457578,29.21226058,18.90740145,0.24723338,,,,,,,,
06/09/19,10353.30273,5.221511466,20.32779603,2.770014249,4.758750402,49.66069772,1.802868434,28.05697344,18.90740145,0.188567832,,,,,,,,
07/09/19,10517.25488,4.420338459,12.5632189,2.56502593,6.452604703,35.72457124,1.802868434,36.14398343,25.05814717,0.03352317,,,,,,,,
08/09/19,10441.27637,3.352107784,14.32789552,2.56502593,4.194132302,45.3726588,1.968457578,30.36754772,21.36769974,0.171806247,,,,,,,,
09/09/19,10334.97461,4.420338459,21.386602,2.70168481,4.335286827,61.45280474,2.134046721,30.36754772,13.98680487,0.171806247,,,,,,,,
10/09/19,10115.97559,4.420338459,19.62192538,2.496696491,4.194132302,62.52481447,1.802868434,28.05697344,13.98680487,0.117331096,,,,,,,,
11/09/19,10178.37207,4.687396128,19.62192538,2.770014249,3.911823252,64.66883393,1.802868434,31.52283487,16.44710316,0.163425455,,,,,,,,
12/09/19,10410.12695,4.420338459,20.32779603,2.770014249,4.194132302,67.88486312,2.134046721,34.98869629,16.39361842,0.304430129,,,,,,,,
13/09/19,10360.54688,3.886223121,19.62192538,2.70168481,4.476441352,65.74084366,1.802868434,38.45455772,23.50708956,0.129470285,,,,,,,,
14/09/19,10358.04883,3.619165453,12.5632189,2.63335537,3.488359677,35.72457124,1.968457578,41.92041914,26.55572005,0.164462254,,,,,,,,
15/09/19,10347.71289,3.619165453,13.62202488,2.56502593,3.770668727,47.51667826,1.637279291,32.67812201,23.50708956,0.167961451,,,,,,,,
16/09/19,10276.79395,3.886223121,19.26899006,2.770014249,4.476441352,67.88486312,2.299635864,34.98869629,18.42603874,0.125971088,,,,,,,,
17/09/19,10241.27246,3.886223121,19.97486071,3.179990887,4.617595877,70.02888258,3.127581581,32.67812201,16.39361842,0.136468679,,,,,,,,
18/09/19,10198.24805,3.886223121,23.50421394,3.384979206,5.182213978,64.66883393,2.961992438,28.05697344,17.40982858,0.174959844,,,,,,,,
19/09/19,10266.41504,4.15328079,21.386602,3.316649767,4.899904927,64.66883393,2.796403294,30.36754772,17.40982858,0.115473497,,,,,,,,
20/09/19,10181.6416,4.687396128,20.68073135,3.589967526,4.194132302,56.0927561,2.630814151,38.45455772,24.52329972,0.209951813,,,,,,,,
21/09/19,10019.7168,3.352107784,13.9749602,2.56502593,3.488359677,34.65256151,1.968457578,34.98869629,30.6205607,0.209951813,,,,,,,,
22/09/19,10070.39258,3.085050115,12.91615423,2.63335537,3.770668727,44.30064907,2.134046721,28.05697344,23.50708956,0.237945388,,,,,,,,
23/09/19,9729.324219,4.15328079,21.03366668,2.975002568,4.476441352,56.0927561,2.134046721,30.36754772,16.39361842,0.195955026,,,,,,,,
24/09/19,8620.566406,7.090915149,20.68073135,3.863285284,5.464523028,61.45280474,2.630814151,26.9016863,16.39361842,0.26943816,,,,,,,,
25/09/19,8486.993164,8.960318832,22.44540797,3.453308646,5.605677553,64.66883393,2.630814151,33.83340915,15.37740825,0.167961451,,,,,,,,
